rownames,H4774_15_B1,UP0018HHT2,UP0018_HHE2.combined,UP0018_HHE1.combined
12:72000001-72500000,3.243008346608861,3.2106763086069767,4.183519902476707,3.6720369377810895
12:72500001-73000000,3.243008346608861,3.2106763086069767,4.183519902476707,3.6720369377810895
12:73000001-73500000,3.243008346608861,3.2106763086069767,4.183519902476707,3.6720369377810895
12:73500001-74000000,3.243008346608861,3.2106763086069767,4.183519902476707,3.6720369377810895
12:74000001-74500000,3.243008346608861,3.2106763086069767,4.183519902476707,3.6720369377810895
12:74500001-75000000,3.243008346608861,3.2106763086069767,4.183519902476707,3.6720369377810895
12:76000001-76500000,,,,
12:76500001-77000000,,,,
12:77000001-77500000,,,,
12:77500001-78000000,,,,
12:78000001-78500000,,,,
12:78500001-79000000,,,,
12:79000001-79500000,,,,
12:79500001-80000000,,,,
12:80500001-81000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:81000001-81500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:81500001-82000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:82000001-82500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:82500001-83000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:83000001-83500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:83500001-84000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:84000001-84500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:85000001-85500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:86000001-86500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:86500001-87000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:87000001-87500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:87500001-88000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:88000001-88500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:88500001-89000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:89000001-89500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:89500001-90000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:90000001-90500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:90500001-91000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:91000001-91500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:92000001-92500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:92500001-93000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:93000001-93500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:93500001-94000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:95000001-95500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:95500001-96000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:96000001-96500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:96500001-97000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:97000001-97500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:97500001-98000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:98000001-98500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:98500001-99000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:99000001-99500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:99500001-100000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:100000001-100500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:100500001-101000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:101000001-101500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:101500001-102000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:102500001-103000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:103000001-103500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:103500001-104000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:104500001-105000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:105000001-105500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:105500001-106000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:106000001-106500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:106500001-107000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:107000001-107500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:107500001-108000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:108000001-108500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:108500001-109000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:109000001-109500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:109500001-110000000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:110000001-110500000,1.0469779346048895,0.9908046007404538,1.273662132312677,0.833230336581492
12:110500001-111000000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:111000001-111500000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:111500001-112000000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:112000001-112500000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:112500001-113000000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:114000001-114500000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:114500001-115000000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:115000001-115500000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:115500001-116000000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:116000001-116500000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:116500001-117000000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:117000001-117500000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:117500001-118000000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:118000001-118500000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:119000001-119500000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:119500001-120000000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:120000001-120500000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:120500001-121000000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:121000001-121500000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:121500001-122000000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:122000001-122500000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:122500001-123000000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:123000001-123500000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:123500001-124000000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:124000001-124500000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:124500001-125000000,1.5617093472683858,1.0441167182826667,1.6475991132582937,1.002061431801132
12:126000001-126500000,,,,
12:126500001-127000000,,,,
12:127000001-127500000,,,,
12:128000001-128500000,,,,
12:128500001-129000000,,,,
12:129500001-130000000,,,,
12:130000001-130500000,,,,
12:130500001-131000000,,,,
12:131500001-132000000,,,,
12:132500001-133000000,,,,
12:133000001-133500000,,,,
13:20500001-21000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:21000001-21500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:22000001-22500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:22500001-23000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:23000001-23500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:24000001-24500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:25500001-26000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:26000001-26500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:26500001-27000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:27000001-27500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:27500001-28000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:28000001-28500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:28500001-29000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:29000001-29500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:29500001-30000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:30500001-31000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:31000001-31500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:31500001-32000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:32000001-32500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:32500001-33000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:33000001-33500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:33500001-34000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:34000001-34500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:34500001-35000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:35500001-36000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:36000001-36500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:36500001-37000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:37000001-37500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:37500001-38000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:38000001-38500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:38500001-39000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:39000001-39500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:39500001-40000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:40000001-40500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:40500001-41000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:41500001-42000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:42000001-42500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:42500001-43000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:43000001-43500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:43500001-44000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:44000001-44500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:44500001-45000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:45000001-45500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:45500001-46000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:46000001-46500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:46500001-47000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:47000001-47500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:48000001-48500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:48500001-49000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:49000001-49500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:49500001-50000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:50000001-50500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:50500001-51000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:51000001-51500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:51500001-52000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:52000001-52500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:53000001-53500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:53500001-54000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:54000001-54500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:55000001-55500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:55500001-56000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:56000001-56500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:57000001-57500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:57500001-58000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:58000001-58500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:58500001-59000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:59000001-59500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:59500001-60000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:60000001-60500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:60500001-61000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:61000001-61500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:61500001-62000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:62000001-62500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:62500001-63000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:63000001-63500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:63500001-64000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:64500001-65000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:65000001-65500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:65500001-66000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:66000001-66500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:66500001-67000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:67000001-67500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:67500001-68000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:69000001-69500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:69500001-70000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:70000001-70500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:70500001-71000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:71000001-71500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:71500001-72000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:72000001-72500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:72500001-73000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:73000001-73500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:73500001-74000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:74500001-75000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:75000001-75500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:75500001-76000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:76000001-76500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:76500001-77000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:77000001-77500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:78000001-78500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:78500001-79000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:79000001-79500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:79500001-80000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:80000001-80500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:80500001-81000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:81000001-81500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:81500001-82000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:82000001-82500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:83000001-83500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:83500001-84000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:84000001-84500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:84500001-85000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:85500001-86000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:86000001-86500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:86500001-87000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:87000001-87500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:87500001-88000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:88000001-88500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:88500001-89000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:89000001-89500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:89500001-90000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:90000001-90500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:90500001-91000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:91000001-91500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:91500001-92000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:92000001-92500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:92500001-93000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:93000001-93500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:93500001-94000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:94000001-94500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:95500001-96000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:96000001-96500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:96500001-97000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:97000001-97500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:97500001-98000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:98000001-98500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:98500001-99000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:99000001-99500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:99500001-100000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:100000001-100500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:100500001-101000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:101000001-101500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:101500001-102000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:102500001-103000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:103000001-103500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:103500001-104000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:104000001-104500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:105000001-105500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:105500001-106000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:106000001-106500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:106500001-107000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:107000001-107500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:107500001-108000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:108000001-108500000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:108500001-109000000,1.026972115505086,0.9771207814744324,1.3030655947928016,0.9395482736968073
13:109000001-109500000,,,,
13:109500001-110000000,,,,
13:110500001-111000000,,,,
13:111000001-111500000,,,,
13:111500001-112000000,,,,
13:112000001-112500000,,,,
13:112500001-113000000,,,,
13:113000001-113500000,,,,
13:115000001-115169878,,,,
14:20500001-21000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:21000001-21500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:21500001-22000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:22500001-23000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:23000001-23500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:24000001-24500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:24500001-25000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:25000001-25500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:25500001-26000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:26000001-26500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:26500001-27000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:27000001-27500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:27500001-28000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:28000001-28500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:28500001-29000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:29000001-29500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:29500001-30000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:30000001-30500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:30500001-31000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:31000001-31500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:31500001-32000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:32000001-32500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:33000001-33500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:33500001-34000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:34000001-34500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:34500001-35000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:35000001-35500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:35500001-36000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:36000001-36500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:36500001-37000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:37000001-37500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:37500001-38000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:38000001-38500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:38500001-39000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:39000001-39500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:39500001-40000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:40500001-41000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:41000001-41500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:41500001-42000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:42000001-42500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:42500001-43000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:43000001-43500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:44000001-44500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:44500001-45000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:45500001-46000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:46000001-46500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:46500001-47000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:47000001-47500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:47500001-48000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:48000001-48500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:48500001-49000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:49500001-50000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:50000001-50500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:50500001-51000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:51000001-51500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:51500001-52000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:52000001-52500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:52500001-53000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:53500001-54000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:54000001-54500000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:54500001-55000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
14:55500001-56000000,2.0997232465452305,2.0679391479265945,2.4616141222494603,2.133817402946246
