rownames,chromosome,start,end,bases,gc,mappability,blacklist,residual,use
14:61000001-61500000,14,61000001.0,61500000.0,100.0,38.3898,85.2011,0.0226,0.001915862753136488,False
14:61500001-62000000,14,61500001.0,62000000.0,100.0,42.2242,89.4466,0.0,0.031071812600359627,True
14:62000001-62500000,14,62000001.0,62500000.0,100.0,40.073,91.1545,0.0,0.029960658795634143,True
14:62500001-63000000,14,62500001.0,63000000.0,100.0,37.97,88.6379,0.0,0.02669484756245577,True
14:63000001-63500000,14,63000001.0,63500000.0,100.0,36.6448,90.0682,0.0,0.019867443339657065,True
14:63500001-64000000,14,63500001.0,64000000.0,100.0,39.737,86.22619999999999,0.0,0.025204988509871518,True
14:64000001-64500000,14,64000001.0,64500000.0,100.0,41.417,81.19619999999999,0.0,-0.009243535490906674,True
14:64500001-65000000,14,64500001.0,65000000.0,100.0,41.8432,85.5212,0.0,0.0021250061730779812,True
14:65000001-65500000,14,65000001.0,65500000.0,100.0,46.1802,88.8884,0.0,0.007114122447626325,True
14:65500001-66000000,14,65500001.0,66000000.0,100.0,42.973,84.71809999999999,0.0,0.009482513850927243,True
14:66000001-66500000,14,66000001.0,66500000.0,100.0,40.4608,88.7037,0.0,0.029358913616398863,True
14:66500001-67000000,14,66500001.0,67000000.0,100.0,40.1004,88.7528,0.0,0.03547460359971477,True
14:67000001-67500000,14,67000001.0,67500000.0,100.0,35.989599999999996,85.43230000000001,0.0,0.02332679714450414,True
14:67500001-68000000,14,67500001.0,68000000.0,100.0,41.2244,84.9468,0.0,-0.005441254097653558,True
14:68000001-68500000,14,68000001.0,68500000.0,100.0,41.2646,87.4537,0.0,0.01022962321027121,True
14:68500001-69000000,14,68500001.0,69000000.0,100.0,40.0322,91.2183,0.0,0.06372187640403149,True
14:69000001-69500000,14,69000001.0,69500000.0,100.0,47.6958,92.44449999999999,0.0,0.03677602113605538,True
14:69500001-70000000,14,69500001.0,70000000.0,100.0,43.8524,88.6881,0.0,-0.00361795040144125,True
14:70000001-70500000,14,70000001.0,70500000.0,100.0,45.2152,90.8303,0.0,0.02059255721290776,True
14:70500001-71000000,14,70500001.0,71000000.0,100.0,41.375,83.231,0.0,0.029480040798961937,True
14:71000001-71500000,14,71000001.0,71500000.0,100.0,41.2848,87.4409,0.0,0.03553998272482317,True
14:71500001-72000000,14,71500001.0,72000000.0,100.0,41.0728,86.5145,0.0,0.008529392084323129,True
14:72000001-72500000,14,72000001.0,72500000.0,100.0,40.5236,85.7778,0.0,0.02700729733242546,True
14:72500001-73000000,14,72500001.0,73000000.0,100.0,41.6574,90.9675,0.0196,0.03525829275722869,False
14:73000001-73500000,14,73000001.0,73500000.0,100.0,46.382,89.9575,0.0,0.02512999327917964,True
14:73500001-74000000,14,73500001.0,74000000.0,100.0,43.4016,80.5316,0.0,-0.01759812444589931,True
14:74000001-74500000,14,74000001.0,74500000.0,100.0,45.296,77.4941,0.0,-0.012302286020189068,True
14:74500001-75000000,14,74500001.0,75000000.0,100.0,46.135799999999996,84.3027,0.0,0.009834960215717725,True
14:75000001-75500000,14,75000001.0,75500000.0,100.0,45.71,87.5287,0.0,0.005620891856252697,True
14:75500001-76000000,14,75500001.0,76000000.0,100.0,44.906600000000005,86.9943,0.0,0.030559878970912613,True
14:76000001-76500000,14,76000001.0,76500000.0,100.0,41.8598,90.2521,0.0,0.04028671035797715,True
14:76500001-77000000,14,76500001.0,77000000.0,100.0,45.9314,92.8424,0.0,0.010058234276864475,True
14:77000001-77500000,14,77000001.0,77500000.0,100.0,47.8742,84.435,0.0,0.03394711706596065,True
14:77500001-78000000,14,77500001.0,78000000.0,100.0,46.828399999999995,88.66969999999999,0.0,0.010394389947997462,True
14:78000001-78500000,14,78000001.0,78500000.0,100.0,44.375,83.774,0.0,0.003736483219470732,True
14:78500001-79000000,14,78500001.0,79000000.0,100.0,42.5486,94.6045,0.0,0.010133242171969314,True
14:79000001-79500000,14,79000001.0,79500000.0,100.0,39.211200000000005,93.84909999999999,0.0,0.01772954736630694,True
14:79500001-80000000,14,79500001.0,80000000.0,100.0,38.308,91.5478,0.0,-0.004782313714034536,True
14:80000001-80500000,14,80000001.0,80500000.0,100.0,38.2418,91.3994,0.0,0.00891847863966655,True
14:80500001-81000000,14,80500001.0,81000000.0,100.0,37.663799999999995,88.8476,0.0,-0.0013989252046633927,True
14:81000001-81500000,14,81000001.0,81500000.0,100.0,36.8948,90.01599999999999,0.0,0.007202751268743479,True
14:81500001-82000000,14,81500001.0,82000000.0,100.0,40.239399999999996,89.0212,0.0,-0.008503782551217476,True
14:82000001-82500000,14,82000001.0,82500000.0,100.0,39.4664,88.62349999999999,0.0,-0.006760190193001003,True
14:82500001-83000000,14,82500001.0,83000000.0,100.0,36.184,92.4915,0.0,0.000830853678456478,True
14:83000001-83500000,14,83000001.0,83500000.0,100.0,35.5612,94.0737,0.0,-0.018790929844338666,True
14:83500001-84000000,14,83500001.0,84000000.0,100.0,35.006,94.4643,0.0,-0.008909126529566047,True
14:84000001-84500000,14,84000001.0,84500000.0,100.0,35.403400000000005,93.0522,0.0,-0.007945673124956698,True
14:84500001-85000000,14,84500001.0,85000000.0,100.0,35.9392,92.7996,0.2412,-0.0425458493562082,False
14:85000001-85500000,14,85000001.0,85500000.0,100.0,35.9286,93.0802,0.0,-0.03178893557557283,True
14:85500001-86000000,14,85500001.0,86000000.0,100.0,37.3696,92.6151,0.0,-0.02462186409902717,True
14:86000001-86500000,14,86000001.0,86500000.0,100.0,37.3282,89.8422,0.0,-0.01745214073643825,True
14:86500001-87000000,14,86500001.0,87000000.0,100.0,35.715799999999994,87.0986,0.0,-0.029919775129992665,True
14:87000001-87500000,14,87000001.0,87500000.0,100.0,36.246,89.2573,0.0,-0.005581574010111834,True
14:87500001-88000000,14,87500001.0,88000000.0,100.0,37.4816,90.8281,0.0,0.003557906988278847,True
14:88000001-88500000,14,88000001.0,88500000.0,100.0,39.7204,92.18690000000001,0.0,-0.0031421091531153023,True
14:88500001-89000000,14,88500001.0,89000000.0,100.0,40.9572,87.2748,0.1088,0.007963441320084197,False
14:89000001-89500000,14,89000001.0,89500000.0,100.0,39.803399999999996,89.1002,0.0,-0.02072931691593083,True
14:89500001-90000000,14,89500001.0,90000000.0,100.0,44.4552,88.50019999999999,0.0,-0.00024065381174326328,True
14:90000001-90500000,14,90000001.0,90500000.0,100.0,41.789,89.2548,0.0542,0.009868456398325232,False
14:90500001-91000000,14,90500001.0,91000000.0,100.0,45.0704,84.6266,0.0,-0.012615936372077863,True
14:91000001-91500000,14,91000001.0,91500000.0,100.0,43.6658,90.4196,0.0,0.0023976485439849426,True
14:91500001-92000000,14,91500001.0,92000000.0,100.0,47.138999999999996,84.3017,0.0082,0.010283964905062781,False
14:92000001-92500000,14,92000001.0,92500000.0,100.0,40.416000000000004,85.97200000000001,0.0,-0.004204789824131805,True
14:92500001-93000000,14,92500001.0,93000000.0,100.0,45.7608,86.9033,0.005399999999999999,0.012714786754304486,False
14:93000001-93500000,14,93000001.0,93500000.0,100.0,48.2038,87.41210000000001,0.0,0.015450010051538121,True
14:93500001-94000000,14,93500001.0,94000000.0,100.0,43.186,85.8592,0.0,-0.03299434323396255,True
14:94000001-94500000,14,94000001.0,94500000.0,100.0,46.9694,93.3983,0.0,0.021165529684906814,True
14:94500001-95000000,14,94500001.0,95000000.0,100.0,43.206,91.4354,0.0,0.0006817111536779885,True
14:95000001-95500000,14,95000001.0,95500000.0,100.0,46.8218,90.3975,0.0232,0.00865464819908468,False
14:95500001-96000000,14,95500001.0,96000000.0,100.0,46.272600000000004,93.59349999999999,0.0073999999999999995,0.0018369852101522977,False
14:96000001-96500000,14,96000001.0,96500000.0,100.0,45.126,91.4625,0.0,0.0406670264246789,True
14:96500001-97000000,14,96500001.0,97000000.0,100.0,44.0962,90.19040000000001,0.0,-0.013860227794256164,True
14:97000001-97500000,14,97000001.0,97500000.0,100.0,43.3832,94.2623,0.0,-0.009096908905964984,True
14:97500001-98000000,14,97500001.0,98000000.0,100.0,42.83,93.9979,0.0,0.0022109165064055913,True
14:98000001-98500000,14,98000001.0,98500000.0,100.0,41.6588,93.84599999999999,0.0,-0.01194147047565941,True
14:98500001-99000000,14,98500001.0,99000000.0,100.0,41.003,95.43209999999999,0.0,-0.01071317369239938,True
14:99000001-99500000,14,99000001.0,99500000.0,100.0,43.508599999999994,94.3202,0.0,-0.026571935940470026,True
14:99500001-100000000,14,99500001.0,100000000.0,100.0,47.431200000000004,94.2793,0.0,-0.05159431463533737,True
14:100000001-100500000,14,100000001.0,100500000.0,100.0,48.454,91.1701,0.0,-0.038370324801308586,True
14:100500001-101000000,14,100500001.0,101000000.0,100.0,48.842,89.1643,0.0,-0.0005617692575711208,True
14:101000001-101500000,14,101000001.0,101500000.0,100.0,49.828,94.91810000000001,0.0,-0.05266477790482649,True
14:101500001-102000000,14,101500001.0,102000000.0,100.0,47.4092,92.12979999999999,0.0,-0.04004175857026032,True
14:102000001-102500000,14,102000001.0,102500000.0,100.0,46.442,87.3773,0.0,-0.022488436725416228,True
14:102500001-103000000,14,102500001.0,103000000.0,100.0,47.795,79.5149,0.0,-0.0030305592405474036,True
14:103000001-103500000,14,103000001.0,103500000.0,100.0,48.149,83.99980000000001,0.0,-0.007576872367696219,True
14:103500001-104000000,14,103500001.0,104000000.0,100.0,48.6608,84.14500000000001,0.0,-0.041668377797612066,True
14:104000001-104500000,14,104000001.0,104500000.0,100.0,48.1846,81.9012,0.0,-0.015919041171781,True
14:104500001-105000000,14,104500001.0,105000000.0,100.0,53.611799999999995,92.0296,0.015200000000000002,-0.04167590342188837,False
14:105000001-105500000,14,105000001.0,105500000.0,100.0,56.3538,89.1097,0.10740000000000001,-0.00442863831634055,False
14:105500001-106000000,14,105500001.0,106000000.0,100.0,57.607,85.7208,0.0,0.04363271736537078,True
14:106000001-106500000,14,106000001.0,106500000.0,100.0,52.832,64.113,0.013200000000000002,,False
14:106500001-107000000,14,106500001.0,107000000.0,100.0,41.0542,74.1294,0.0,,False
14:107000001-107349540,14,107000001.0,107349540.0,57.908,41.45126752780272,84.5562,0.0,,False
15:1-500000,15,1.0,500000.0,0.0,,0.0,0.0,,False
15:500001-1000000,15,500001.0,1000000.0,0.0,,0.0,0.0,,False
15:1000001-1500000,15,1000001.0,1500000.0,0.0,,0.0,0.0,,False
15:1500001-2000000,15,1500001.0,2000000.0,0.0,,0.0,0.0,,False
15:2000001-2500000,15,2000001.0,2500000.0,0.0,,0.0,0.0,,False
15:2500001-3000000,15,2500001.0,3000000.0,0.0,,0.0,0.0,,False
15:3000001-3500000,15,3000001.0,3500000.0,0.0,,0.0,0.0,,False
15:3500001-4000000,15,3500001.0,4000000.0,0.0,,0.0,0.0,,False
15:4000001-4500000,15,4000001.0,4500000.0,0.0,,0.0,0.0,,False
15:4500001-5000000,15,4500001.0,5000000.0,0.0,,0.0,0.0,,False
15:5000001-5500000,15,5000001.0,5500000.0,0.0,,0.0,0.0,,False
15:5500001-6000000,15,5500001.0,6000000.0,0.0,,0.0,0.0,,False
15:6000001-6500000,15,6000001.0,6500000.0,0.0,,0.0,0.0,,False
15:6500001-7000000,15,6500001.0,7000000.0,0.0,,0.0,0.0,,False
15:7000001-7500000,15,7000001.0,7500000.0,0.0,,0.0,0.0,,False
15:7500001-8000000,15,7500001.0,8000000.0,0.0,,0.0,0.0,,False
15:8000001-8500000,15,8000001.0,8500000.0,0.0,,0.0,0.0,,False
15:8500001-9000000,15,8500001.0,9000000.0,0.0,,0.0,0.0,,False
15:9000001-9500000,15,9000001.0,9500000.0,0.0,,0.0,0.0,,False
15:9500001-10000000,15,9500001.0,10000000.0,0.0,,0.0,0.0,,False
15:10000001-10500000,15,10000001.0,10500000.0,0.0,,0.0,0.0,,False
15:10500001-11000000,15,10500001.0,11000000.0,0.0,,0.0,0.0,,False
15:11000001-11500000,15,11000001.0,11500000.0,0.0,,0.0,0.0,,False
15:11500001-12000000,15,11500001.0,12000000.0,0.0,,0.0,0.0,,False
15:12000001-12500000,15,12000001.0,12500000.0,0.0,,0.0,0.0,,False
15:12500001-13000000,15,12500001.0,13000000.0,0.0,,0.0,0.0,,False
15:13000001-13500000,15,13000001.0,13500000.0,0.0,,0.0,0.0,,False
15:13500001-14000000,15,13500001.0,14000000.0,0.0,,0.0,0.0,,False
15:14000001-14500000,15,14000001.0,14500000.0,0.0,,0.0,0.0,,False
15:14500001-15000000,15,14500001.0,15000000.0,0.0,,0.0,0.0,,False
15:15000001-15500000,15,15000001.0,15500000.0,0.0,,0.0,0.0,,False
15:15500001-16000000,15,15500001.0,16000000.0,0.0,,0.0,0.0,,False
15:16000001-16500000,15,16000001.0,16500000.0,0.0,,0.0,0.0,,False
15:16500001-17000000,15,16500001.0,17000000.0,0.0,,0.0,0.0,,False
15:17000001-17500000,15,17000001.0,17500000.0,0.0,,0.0,0.0,,False
15:17500001-18000000,15,17500001.0,18000000.0,0.0,,0.0,0.0,,False
15:18000001-18500000,15,18000001.0,18500000.0,0.0,,0.0,0.0,,False
15:18500001-19000000,15,18500001.0,19000000.0,0.0,,0.0,0.0,,False
15:19000001-19500000,15,19000001.0,19500000.0,0.0,,0.0,0.0,,False
15:19500001-20000000,15,19500001.0,20000000.0,0.0,,0.0,0.0118,,False
15:20000001-20500000,15,20000001.0,20500000.0,100.0,42.697,32.713,9.0158,,False
15:20500001-21000000,15,20500001.0,21000000.0,91.9116,42.27801496220282,38.312000000000005,0.0,,False
15:21000001-21500000,15,21000001.0,21500000.0,79.76379999999999,42.24798718215531,31.9027,0.127,,False
15:21500001-22000000,15,21500001.0,22000000.0,23.0,39.81391304347826,47.810900000000004,0.0,,False
15:22000001-22500000,15,22000001.0,22500000.0,90.0,38.89844444444444,47.334199999999996,0.0,-0.02744996396655286,False
15:22500001-23000000,15,22500001.0,23000000.0,90.0,45.36822222222222,61.2928,0.0,-0.01951279211628515,False
15:23000001-23500000,15,23000001.0,23500000.0,100.0,43.284,39.0972,0.0,,False
15:23500001-24000000,15,23500001.0,24000000.0,90.0,42.17711111111111,71.7724,0.0,-0.06995525756414689,False
15:24000001-24500000,15,24000001.0,24500000.0,100.0,39.327600000000004,75.8513,0.0,-0.06118594604539662,True
15:24500001-25000000,15,24500001.0,25000000.0,100.0,39.0518,61.7529,0.06319999999999999,,False
15:25000001-25500000,15,25000001.0,25500000.0,100.0,43.4976,89.8575,0.0,,False
15:25500001-26000000,15,25500001.0,26000000.0,100.0,40.832800000000006,91.1927,0.0,-0.06751959140430275,True
15:26000001-26500000,15,26000001.0,26500000.0,100.0,43.2516,90.53290000000001,0.0,,False
15:26500001-27000000,15,26500001.0,27000000.0,100.0,40.6504,91.6391,0.0,-0.061182461435740576,True
15:27000001-27500000,15,27000001.0,27500000.0,100.0,41.359,92.489,0.0,-0.06608911959774888,True
15:27500001-28000000,15,27500001.0,28000000.0,99.99940000000001,40.75244451466708,94.4042,0.061,-0.04780152263885984,False
15:28000001-28500000,15,28000001.0,28500000.0,100.0,43.969,83.62819999999999,0.1288,-0.06665211803169657,False
15:28500001-29000000,15,28500001.0,29000000.0,100.0,43.0244,27.869300000000003,0.0,,False
15:29000001-29500000,15,29000001.0,29500000.0,90.0,46.599111111111114,78.07,0.0,,False
15:29500001-30000000,15,29500001.0,30000000.0,100.0,43.2992,87.7039,0.0,-0.060943739059274915,True
15:30000001-30500000,15,30000001.0,30500000.0,100.0,42.1048,71.765,0.0,-0.05311362775302192,False
15:30500001-31000000,15,30500001.0,31000000.0,100.0,42.2044,35.8431,0.0,,False
15:31000001-31500000,15,31000001.0,31500000.0,100.0,43.048199999999994,78.01740000000001,0.0,-0.02829584779195432,True
15:31500001-32000000,15,31500001.0,32000000.0,100.0,46.5396,82.21159999999999,0.0,-0.03526725021215843,True
15:32000001-32500000,15,32000001.0,32500000.0,100.0,41.808800000000005,82.97290000000001,0.0,-0.037401484372690086,True
15:32500001-33000000,15,32500001.0,33000000.0,100.0,42.7582,42.8024,0.0,,False
15:33000001-33500000,15,33000001.0,33500000.0,100.0,39.8974,91.8986,0.0,0.01724591157380362,True
15:33500001-34000000,15,33500001.0,34000000.0,100.0,41.046,91.1366,0.0,0.016042047276775828,True
15:34000001-34500000,15,34000001.0,34500000.0,100.0,41.2074,84.66550000000001,0.0088,0.012837677629254696,False
15:34500001-35000000,15,34500001.0,35000000.0,100.0,41.870400000000004,73.5749,0.0,,False
15:35000001-35500000,15,35000001.0,35500000.0,100.0,39.7202,88.71,0.0,-0.008178584030822611,True
15:35500001-36000000,15,35500001.0,36000000.0,100.0,36.6536,89.455,0.0178,0.013222572120029308,False
15:36000001-36500000,15,36000001.0,36500000.0,100.0,36.653200000000005,93.78699999999999,0.0,0.005697550790042305,True
15:36500001-37000000,15,36500001.0,37000000.0,100.0,36.8958,91.496,0.0,0.007654873562693565,True
15:37000001-37500000,15,37000001.0,37500000.0,100.0,38.0042,95.2276,0.0,-0.009290789140798006,True
15:37500001-38000000,15,37500001.0,38000000.0,100.0,36.533,83.2303,0.0,0.0154715387874792,True
15:38000001-38500000,15,38000001.0,38500000.0,100.0,38.4318,89.347,0.0,0.03473530959669102,True
15:38500001-39000000,15,38500001.0,39000000.0,100.0,39.4586,91.989,0.0,0.03190492961632618,True
15:39000001-39500000,15,39000001.0,39500000.0,100.0,39.3756,89.518,0.0,0.03397413968200946,True
15:39500001-40000000,15,39500001.0,40000000.0,100.0,39.9484,92.1442,0.0,0.038460024994839026,True
15:40000001-40500000,15,40000001.0,40500000.0,100.0,42.0128,89.94969999999999,0.0,0.006765369572945268,True
15:40500001-41000000,15,40500001.0,41000000.0,100.0,48.2436,85.4684,0.0,-0.0025758296765989175,True
15:41000001-41500000,15,41000001.0,41500000.0,100.0,47.1126,80.4971,0.0,0.0014646742765733745,True
15:41500001-42000000,15,41500001.0,42000000.0,100.0,45.9266,76.33569999999999,0.0,-0.0020516398910711,True
15:42000001-42500000,15,42000001.0,42500000.0,100.0,48.0836,91.7893,0.0,0.0035696108445262276,True
15:42500001-43000000,15,42500001.0,43000000.0,100.0,42.22,83.5996,0.0,0.01364820451677129,True
15:43000001-43500000,15,43000001.0,43500000.0,100.0,40.9914,81.24510000000001,0.0,-0.0013466050119479989,True
15:43500001-44000000,15,43500001.0,44000000.0,100.0,44.888,76.113,0.0,-0.07201992755802294,True
15:44000001-44500000,15,44000001.0,44500000.0,100.0,42.430800000000005,81.21509999999999,0.0,0.0016726259812159805,True
15:44500001-45000000,15,44500001.0,45000000.0,100.0,41.3786,77.1462,0.0,0.01487077558118477,True
15:45000001-45500000,15,45000001.0,45500000.0,100.0,44.4236,71.2001,0.0,,False
15:45500001-46000000,15,45500001.0,46000000.0,100.0,42.681000000000004,83.8163,0.0,-0.013178321250972291,True
15:46000001-46500000,15,46000001.0,46500000.0,100.0,39.332,89.2737,0.261,0.013128727814877728,False
15:46500001-47000000,15,46500001.0,47000000.0,100.0,37.0916,89.4883,0.0,0.017113267289048384,True
15:47000001-47500000,15,47000001.0,47500000.0,100.0,35.878,84.2269,0.0,-0.005176540520012152,True
15:47500001-48000000,15,47500001.0,48000000.0,100.0,38.568400000000004,95.8557,0.0,-0.0003138622432016791,True
15:48000001-48500000,15,48000001.0,48500000.0,100.0,39.5872,95.3611,0.0,0.021300313924673797,True
15:48500001-49000000,15,48500001.0,49000000.0,100.0,39.3212,94.3673,0.0,0.03324107570055901,True
15:49000001-49500000,15,49000001.0,49500000.0,100.0,38.434400000000004,90.1417,0.0,0.010453748786260042,True
15:49500001-50000000,15,49500001.0,50000000.0,100.0,36.9332,85.0356,0.0,0.013184796907853125,True
15:50000001-50500000,15,50000001.0,50500000.0,100.0,38.6104,87.7882,0.0666,0.017921687121988827,False
15:50500001-51000000,15,50500001.0,51000000.0,100.0,40.6146,82.0724,0.0,-0.014187376465028878,True
15:51000001-51500000,15,51000001.0,51500000.0,100.0,41.3836,82.9334,0.0,0.02034355030641799,True
15:51500001-52000000,15,51500001.0,52000000.0,100.0,40.657399999999996,88.6046,0.0,0.02377535627670402,True
15:52000001-52500000,15,52000001.0,52500000.0,100.0,42.74,84.4906,0.0,0.03344515158753347,True
15:52500001-53000000,15,52500001.0,53000000.0,100.0,40.4444,88.9876,0.0,0.015717869423581776,True
15:53000001-53500000,15,53000001.0,53500000.0,100.0,40.7142,87.9561,0.004,0.03093632159338211,False
15:53500001-54000000,15,53500001.0,54000000.0,100.0,38.1502,91.4102,0.0,0.046997622668102146,True
15:54000001-54500000,15,54000001.0,54500000.0,100.0,37.2216,90.57169999999999,0.0,-0.013956509101953452,True
15:54500001-55000000,15,54500001.0,55000000.0,100.0,36.007400000000004,90.3228,0.0,0.0122017553292868,True
15:55000001-55500000,15,55000001.0,55500000.0,100.0,38.4552,83.8871,0.0,0.018001019755451098,True
15:55500001-56000000,15,55500001.0,56000000.0,100.0,40.6252,80.3611,0.0,-0.024889965340401388,True
15:56000001-56500000,15,56000001.0,56500000.0,100.0,39.644400000000005,82.702,0.0,-0.022796898905906027,True
15:56500001-57000000,15,56500001.0,57000000.0,100.0,36.804199999999994,85.8538,0.0,0.008043711064679826,True
15:57000001-57500000,15,57000001.0,57500000.0,100.0,37.7932,91.0283,0.0,0.0027142610852063376,True
15:57500001-58000000,15,57500001.0,58000000.0,100.0,42.9234,93.4057,0.0,-0.00998229327442729,True
15:58000001-58500000,15,58000001.0,58500000.0,100.0,40.300999999999995,90.4495,0.0,0.023660282621568274,True
15:58500001-59000000,15,58500001.0,59000000.0,100.0,41.810399999999994,91.9781,0.0,0.0015559085728640287,True
15:59000001-59500000,15,59000001.0,59500000.0,100.0,40.799600000000005,84.8191,0.021599999999999998,-0.013525206873093665,False
15:59500001-60000000,15,59500001.0,60000000.0,100.0,42.321999999999996,85.578,0.061399999999999996,0.002428531493552266,False
15:60000001-60500000,15,60000001.0,60500000.0,100.0,40.608,90.1625,0.0,0.020843871166127625,True
15:60500001-61000000,15,60500001.0,61000000.0,100.0,40.67,90.80470000000001,0.0,0.023291771861728927,True
15:61000001-61500000,15,61000001.0,61500000.0,100.0,42.1404,94.89269999999999,0.0,0.03882203697622244,True
15:61500001-62000000,15,61500001.0,62000000.0,100.0,40.0328,93.3399,0.0,0.015176624047455123,True
15:62000001-62500000,15,62000001.0,62500000.0,100.0,38.7414,89.8202,0.0,-0.004259635565855513,True
15:62500001-63000000,15,62500001.0,63000000.0,100.0,43.437799999999996,88.9266,0.0,-0.011886414612459095,True
15:63000001-63500000,15,63000001.0,63500000.0,100.0,44.2288,91.7629,0.0,0.019711338301076076,True
15:63500001-64000000,15,63500001.0,64000000.0,100.0,42.358200000000004,89.78819999999999,0.0,0.026757554950978646,True
15:64000001-64500000,15,64000001.0,64500000.0,100.0,44.0306,86.7174,0.0,0.013299552432906037,True
15:64500001-65000000,15,64500001.0,65000000.0,100.0,41.9766,79.7829,0.0084,0.004905082914265502,False
15:65000001-65500000,15,65000001.0,65500000.0,100.0,47.812599999999996,82.0063,0.0,0.012601087501594832,True
15:65500001-66000000,15,65500001.0,66000000.0,100.0,45.091,84.2371,0.0,-0.0002770110312994567,True
15:66000001-66500000,15,66000001.0,66500000.0,100.0,45.528999999999996,89.874,0.0,0.00829614128830336,True
15:66500001-67000000,15,66500001.0,67000000.0,100.0,46.0706,84.7578,0.0,-0.004296484450605431,True
15:67000001-67500000,15,67000001.0,67500000.0,100.0,47.6816,90.4467,0.0,0.04626837950531937,True
15:67500001-68000000,15,67500001.0,68000000.0,100.0,39.067800000000005,87.9171,0.0,0.03978750024623878,True
15:68000001-68500000,15,68000001.0,68500000.0,100.0,42.429,90.816,0.0,-0.023953891965374396,True
15:68500001-69000000,15,68500001.0,69000000.0,100.0,46.9454,92.9509,0.0,-0.01913959853403313,True
15:69000001-69500000,15,69000001.0,69500000.0,100.0,43.3826,90.0992,0.0,-0.021010043858716687,True
15:69500001-70000000,15,69500001.0,70000000.0,100.0,44.8246,90.5082,0.0,-0.013016103961136893,True
15:70000001-70500000,15,70000001.0,70500000.0,100.0,47.5956,95.2537,0.0,0.038929363051993016,True
15:70500001-71000000,15,70500001.0,71000000.0,100.0,45.7976,93.0169,0.0,0.015267206063356187,True
15:71000001-71500000,15,71000001.0,71500000.0,100.0,40.5756,84.8521,0.0,-0.004799210172589108,True
15:71500001-72000000,15,71500001.0,72000000.0,100.0,42.1232,89.9414,0.0,0.011989385247670903,True
15:72000001-72500000,15,72000001.0,72500000.0,100.0,41.1128,87.5825,0.0,-0.03590123382012039,True
15:72500001-73000000,15,72500001.0,73000000.0,100.0,43.1978,79.1923,0.0,-0.008686196617727349,True
15:73000001-73500000,15,73000001.0,73500000.0,100.0,41.095,91.76520000000001,0.0,-0.02079566753999257,True
15:73500001-74000000,15,73500001.0,74000000.0,100.0,43.198,87.1102,0.0,0.0024043088110684563,True
15:74000001-74500000,15,74000001.0,74500000.0,100.0,50.153000000000006,85.8382,0.0,0.015137976388993168,True
15:74500001-75000000,15,74500001.0,75000000.0,100.0,49.7992,87.23910000000001,0.0,0.04716755363794789,True
15:75000001-75500000,15,75000001.0,75500000.0,100.0,49.8046,81.17259999999999,0.0,0.028595943327142992,True
15:75500001-76000000,15,75500001.0,76000000.0,100.0,48.7966,71.3103,0.0,0.015248242900824382,False
15:76000001-76500000,15,76000001.0,76500000.0,100.0,44.2678,80.8458,0.0,-0.028399730478228247,True
15:76500001-77000000,15,76500001.0,77000000.0,100.0,39.388400000000004,85.35350000000001,0.0,0.007434453546590447,True
15:77000001-77500000,15,77000001.0,77500000.0,100.0,41.343,85.89569999999999,0.0,-0.010985367896509224,True
15:77500001-78000000,15,77500001.0,78000000.0,100.0,44.3412,90.9482,0.0,-0.03005090969446972,True
15:78000001-78500000,15,78000001.0,78500000.0,100.0,51.08780000000001,81.9713,0.0,-0.009749510130353689,True
15:78500001-79000000,15,78500001.0,79000000.0,100.0,45.4396,86.1769,0.0,0.0027417696170844996,True
15:79000001-79500000,15,79000001.0,79500000.0,100.0,48.2332,83.12230000000001,0.0,0.005960895884042028,True
15:79500001-80000000,15,79500001.0,80000000.0,100.0,41.8264,91.49350000000001,0.0,0.03338293813465021,True
15:80000001-80500000,15,80000001.0,80500000.0,100.0,42.471599999999995,84.9506,0.0112,0.024778291824118615,False
15:80500001-81000000,15,80500001.0,81000000.0,100.0,43.946200000000005,93.4107,0.0,0.027398766224958515,True
15:81000001-81500000,15,81000001.0,81500000.0,100.0,44.442,91.1165,0.0,0.013180654657324986,True
15:81500001-82000000,15,81500001.0,82000000.0,100.0,39.987,89.4556,0.0,0.009482461896402561,True
15:82000001-82500000,15,82000001.0,82500000.0,100.0,41.6434,85.8585,0.0,0.0017013208539286007,True
15:82500001-83000000,15,82500001.0,83000000.0,90.0,46.218888888888884,32.0043,0.0,,False
15:83000001-83500000,15,83000001.0,83500000.0,100.0,44.5004,56.25449999999999,0.0,,False
15:83500001-84000000,15,83500001.0,84000000.0,100.0,42.678399999999996,85.9804,0.0,-0.010198107558316405,True
15:84000001-84500000,15,84000001.0,84500000.0,100.0,41.2354,86.8422,0.0,-0.006237173167433163,True
15:84500001-85000000,15,84500001.0,85000000.0,96.8946,42.08201489040669,60.14960000000001,0.0,,False
15:85000001-85500000,15,85000001.0,85500000.0,93.1054,45.710560289736144,74.2516,0.0,0.02563543189845574,False
15:85500001-86000000,15,85500001.0,86000000.0,100.0,43.770199999999996,72.5994,0.0,0.031966575903260686,False
15:86000001-86500000,15,86000001.0,86500000.0,100.0,42.863600000000005,89.2149,0.0,0.027327864722265782,True
15:86500001-87000000,15,86500001.0,87000000.0,100.0,40.689,91.4479,0.0,0.031817387969793276,True
15:87000001-87500000,15,87000001.0,87500000.0,100.0,38.9114,89.4188,0.0,0.015207291940440792,True
